,year,country,cons_btu,coal_cons_btu,gas_cons_btu,oil_cons_btu,nuclear_cons_btu,renewables_cons_btu,prod_btu,coal_prod_btu,gas_prod_btu,oil_prod_btu,nuclear_prod_btu,renewables_prod_btu
8067,2013,UZB,1.9091439566665585,0.061488729862442436,1.66683162555,0.12993591441811594,,0.050887686836,2.4430976621856844,0.062494856112746765,2.14163261865,0.18507311658693704,,0.053897070836
8068,2014,UZB,2.087253554737874,0.06530218582132763,1.84569009345,0.12170662600654605,,0.05455464946000001,2.423210430506757,0.06574963455022298,2.1348087012,0.1654394972965336,,0.05721259746
8069,2015,UZB,1.9944078093423885,0.05854570294838821,1.7293243432499998,0.14570460300000002,,0.060833160144,2.2732333025670908,0.05270851352778443,2.0004852735,0.15480487539530702,,0.065234640144
8070,2016,UZB,1.7582991805180657,0.06570632042806564,1.490848411914,0.139837008,,0.061907440176,2.1198030097368457,0.058786918276247976,1.854311020407,0.13969327887759775,,0.067011792176
8071,2017,UZB,1.8463091269695402,0.07153461946853988,1.546516739259,0.153519439472,,0.07473832877,2.1324415978509923,0.06079532241517435,1.8716286044677999,0.12309566219801747,,0.07692200877000001
8072,2018,UZB,1.8175573486016088,0.07687517351160883,1.506338634861,0.182476290101,,0.051867250127999996,2.2720633065000286,0.06231416462394259,2.0483224923599708,0.10821507138811497,,0.053211578128
8073,1980,VCT,0.000766544867306992,0.0,0.0,0.000589948867306992,0.0,0.00017659599999999997,0.00017659599999999997,0.0,0.0,0.0,0,0.00017659599999999997
8074,1981,VCT,0.00076603798515588,0.0,0.0,0.00058833698515588,0.0,0.000177701,0.000177701,0.0,0.0,0.0,0,0.000177701
8075,1982,VCT,0.00077650898515588,0.0,0.0,0.00058833698515588,0.0,0.00018817200000000001,0.00018817200000000001,0.0,0.0,0.0,0,0.00018817200000000001
8076,1983,VCT,0.00077769698515588,0.0,0.0,0.00058833698515588,0.0,0.00018936,0.00018936,0.0,0.0,0.0,0,0.00018936
8077,1984,VCT,0.0008196288673069919,0.0,0.0,0.000589948867306992,0.0,0.00022968,0.00022968,0.0,0.0,0.0,0,0.00022968
8078,1985,VCT,0.00085995898515588,0.0,0.0,0.00058833698515588,0.0,0.000271622,0.000271622,0.0,0.0,0.0,0,0.000271622
8079,1986,VCT,0.0007885541344999999,0.0,0.0,0.0004960661345,0.0,0.000292488,0.000292488,0.0,0.0,0.0,0,0.000292488
8080,1987,VCT,0.0008190551345,0.0,0.0,0.0004960661345,0.0,0.00032298900000000003,0.00032298900000000003,0.0,0.0,0.0,0,0.00032298900000000003
8081,1988,VCT,0.000953959331,0.0,0.0,0.000592619331,0.0,0.00036134,0.00036134,0.0,0.0,0.0,0,0.00036134
8082,1989,VCT,0.0013238718955,0.0,0.0,0.0009483198955,0.0,0.00037555199999999997,0.00037555199999999997,0.0,0.0,0.0,0,0.00037555199999999997
8083,1990,VCT,0.0012495803555,0.0,0.0,0.0009999323555,0.0,0.000249648,0.000249648,0.0,0.0,0.0,0,0.000249648
8084,1991,VCT,0.0010839878955,0.0,0.0,0.0009483198955,0.0,0.000135668,0.000135668,0.0,0.0,0.0,0,0.000135668
8085,1992,VCT,0.0013705771868,0.0,0.0,0.0011637371868,0.0,0.00020684,0.00020684,0.0,0.0,0.0,0,0.00020684
8086,1993,VCT,0.0011854268955,0.0,0.0,0.0009483198955,0.0,0.00023710700000000002,0.00023710700000000002,0.0,0.0,0.0,0,0.00023710700000000002
8087,1994,VCT,0.0019681892765,0.0,0.0,0.0017515532764999999,0.0,0.00021663599999999998,0.00021663599999999998,0.0,0.0,0.0,0,0.00021663599999999998
8088,1995,VCT,0.0021598397765,0.0,0.0,0.0019432877765,0.0,0.000216552,0.000216552,0.0,0.0,0.0,0,0.000216552
8089,1996,VCT,0.0019726344048,0.0,0.0,0.0017554944048,0.0,0.00021714,0.00021714,0.0,0.0,0.0,0,0.00021714
8090,1997,VCT,0.0022741730735,0.0,0.0,0.0020597000735,0.0,0.000214473,0.000214473,0.0,0.0,0.0,0,0.000214473
8091,1998,VCT,0.002490760109,0.0,0.0,0.002266426109,0.0,0.00022433400000000002,0.00022433400000000002,0.0,0.0,0.0,0,0.00022433400000000002
8092,1999,VCT,0.0024914201000000003,0.0,0.0,0.0022664481,0.0,0.00022497200000000001,0.00022497200000000001,0.0,0.0,0.0,0,0.00022497200000000001
8093,2000,VCT,0.0023921528929999997,0.0,0.0,0.0021371278929999994,0.0,0.000255025,0.000255025,0.0,0.0,0.0,0,0.000255025
8094,2001,VCT,0.0027684727409999998,0.0,0.0,0.002572145741,0.0,0.00019632700000000002,0.00019632700000000002,0.0,0.0,0.0,0,0.00019632700000000002
8095,2002,VCT,0.002993147423000001,0.0,0.0,0.002769341423000001,0.0,0.00022380599999999998,0.00022380599999999998,0.0,0.0,0.0,0,0.00022380599999999998
8096,2003,VCT,0.003136559172999999,0.0,0.0,0.0029239341729999997,0.0,0.000212625,0.000212625,0.0,0.0,0.0,0,0.000212625
8097,2004,VCT,0.003464591405000002,0.0,0.0,0.0031941594050000017,0.0,0.00027043200000000003,0.00027043200000000003,0.0,0.0,0.0,0,0.00027043200000000003
8098,2005,VCT,0.003477875280000002,0.0,0.0,0.003217901280000002,0.0,0.000259974,0.000259974,0.0,0.0,0.0,0,0.000259974
8099,2006,VCT,0.003449996889000001,0.0,0.0,0.003222246730000001,0.0,0.000227750159,0.000227750159,0.0,0.0,0.0,0,0.000227750159
8100,2007,VCT,0.00351553632976,0.0,0.0,0.0032932783800000004,0.0,0.00022225794975999999,0.00022225794975999999,0.0,0.0,0.0,0,0.00022225794975999999
8101,2008,VCT,0.00351924277848,0.0,0.0,0.00328830443448,0.0,0.00023093834399999998,0.00023093834399999998,0.0,0.0,0.0,0,0.00023093834399999998
8102,2009,VCT,0.0047323163298299996,0.0,0.0,0.0045078363298299996,0.0,0.00022448,0.00022448,0.0,0.0,0.0,0,0.00022448
8103,2010,VCT,0.003497708386859001,0.0,0.0,0.0032440523868590013,0.0,0.000253656,0.000253656,0.0,0.0,0.0,0,0.000253656
8104,2011,VCT,0.003242329409931001,0.0,0.0,0.002999429409931001,0.0,0.00024290000000000002,0.00024290000000000002,0.0,0.0,0.0,0,0.00024290000000000002
8105,2012,VCT,0.003930757663295005,0.0,0.0,0.0036928576632950048,0.0,0.0002379,0.0002379,0.0,0.0,0.0,0,0.0002379
8106,2013,VCT,0.0032161162754630003,0.0,0.0,0.0029960340284630005,0.0,0.000220082247,0.000220082247,0.0,0.0,0.0,0,0.000220082247
8107,2014,VCT,0.003313280258,0.0,0.0,0.003196307258,0.0,0.00011697299999999999,0.00011697299999999999,0.0,0.0,0.0,0,0.00011697299999999999
8108,2015,VCT,0.0033965102129999915,0.0,0.0,0.003229700112999992,0.0,0.0001668101,0.0001668101,0.0,0.0,0.0,0,0.0001668101
8109,2016,VCT,0.0033896551740000003,0.0,0.0,0.003234557574,0.0,0.0001550976,0.0001550976,0.0,0.0,0.0,0,0.0001550976
8110,2017,VCT,0.00390339693562439,0.0,0.0,0.00371176653562439,0.0,0.0001916304,0.0001916304,0.0,0.0,0.0,0,0.0001916304
8111,2018,VCT,0.0035923827748682788,0.0,0.0,0.003364782774868279,0.0,0.00022759999999999998,0.00022759999999999998,0.0,0.0,0.0,0,0.00022759999999999998
8112,1980,VEN,1.5841615072871602,0.0015175360133259565,0.615747,0.8117690249231723,0.0,0.1551279463506621,5.766783821545731,0.0012358615132012866,0.615747,4.9998190160325295,0,0.149981944
8113,1981,VEN,1.7197721757158266,0.0013890114462700766,0.6812520000000001,0.8763390406050423,0.0,0.1607921236645142,5.667509824435017,0.0014418384320681677,0.6812520000000001,4.828721337002949,0,0.156094649
8114,1982,VEN,1.747772478792588,0.001449221832239167,0.7146,0.8641957744514694,0.0,0.16752748250887964,5.250659040912665,0.0015006889803158476,0.7146,4.369029715932348,0,0.165528636
8115,1983,VEN,1.6935659213931056,0.0015080081566202215,0.686016,0.8095510767676445,0.0,0.1964908364688409,5.032014374002711,0.0010887351425820859,0.686016,4.152309478860128,0,0.19260016
8116,1984,VEN,1.7043728928790205,0.0015696421521066055,0.72651,0.7691511511208432,0.0,0.20714209960607047,5.056074149074571,0.0015006889803158476,0.72651,4.124901060094254,0,0.2031624
8117,1985,VEN,1.7469824160625378,0.0016291405072816506,0.736038,0.7751451560089208,0.0,0.2341701195463353,4.817755539359342,0.0015889648026873686,0.736038,3.8521227995566543,0,0.228005775
8118,1986,VEN,1.8831248532897984,0.0016892083514707685,0.8027340000000001,0.81197973,0.0,0.26672191493832764,5.214785762523299,0.001677240625058889,0.8027340000000001,4.15019599989824,0,0.26017852199999997
8119,1987,VEN,1.9196761723015867,0.0017810895198621974,0.782487,0.811301195,0.0,0.3241068877817244,5.171221645298882,0.003560460304519971,0.782487,4.0670300199943625,0,0.318144165
8120,1988,VEN,1.931114322524882,0.0015249098997606914,0.781296,0.7933474559999999,0.0,0.35494595662512124,5.586436772794971,0.03207354879498577,0.781296,4.423486259999985,0,0.349580964
8121,1989,VEN,2.0553578030369573,0.0012604444251706035,0.9158790000000001,0.7759461999999999,0.0,0.3622721586117868,5.77204352742445,0.06252870751316034,0.9158790000000001,4.43562001191129,0,0.358015808
8122,1990,VEN,2.081129960475132,0.0010190258766793502,0.90620808,0.78990672,0.0,0.3839961345984523,6.3113678907660695,0.0644119250570861,0.90621999,4.959887549708983,0,0.380848426
8123,1991,VEN,2.2126091427534256,0.0011841772979191505,0.94503468,0.804055215,0.0,0.4623350704555065,6.966565144990593,0.06399997121935233,0.94503468,5.49742812577124,0,0.460102368
8124,1992,VEN,2.221320310731408,0.0011351094488471635,0.9092566469700001,0.82558254,0.0,0.4853460143125606,6.9621179208909325,0.07209192160340837,0.9092566469700001,5.496877514317522,0,0.48389183799999996
8125,1993,VEN,2.29600345852735,0.0011039306658712589,0.970665,0.837881225,0.0,0.4863533028614789,7.272571079591067,0.1122574207824502,0.970665,5.705187512808617,0,0.484461146
8126,1994,VEN,2.434117485046678,0.0011994723126537204,1.04350656,0.863004905,0.0,0.5264065477340241,7.7118646180045936,0.12588132270178815,1.04350656,6.018826259302807,0,0.523650476
8127,1995,VEN,2.473143809380772,0.0010884972330994364,1.06025202,0.88269337,0.0,0.5291099221476726,8.091450195611769,0.1195843140392864,1.06025202,6.386464949572482,0,0.525148912
8128,1996,VEN,2.5726950550053025,0.0011245215255506298,1.144036488,0.8724916620000001,0.0,0.5550423834797521,8.629540654739227,0.10707857253665433,1.144036488,6.8272415542025735,0,0.55118404
8129,1997,VEN,2.663543922017436,0.0013285959759321664,1.1835730431,0.895733725,0.0,0.5829085579415036,9.47770546770652,0.15142246064128145,1.1835730431,7.563683928965241,0,0.579026035
8130,1998,VEN,2.814097461165385,0.0016931280774511936,1.3223715876,0.902957075,0.0,0.5870756704879337,9.440672395114898,0.2193948438673522,1.3223715876,7.313842891647546,0,0.5850630720000001
8131,1999,VEN,2.6447082363023533,0.0020380930957743463,1.1263712187000001,0.90232307,0.0,0.6139758545065787,8.532475229135594,0.20535898811028044,1.1263712187000001,6.587706548325313,0,0.613038474
8132,2000,VEN,2.7321683318548526,0.001964319640040481,1.144036488,0.9494016543200008,0.0,0.6367658698948111,9.363502780690313,0.2320182864664796,1.144036488,7.352966208223831,0,0.6344817979999999
8133,2001,VEN,2.996528455201939,0.0018833796856200218,1.3337278321500001,1.0402682361800002,0.0,0.6206490071863188,9.221757195536586,0.2231907042293276,1.3337278321500001,7.046460274157258,0,0.618378385
8134,2002,VEN,2.855063056417728,0.0017750608553131551,1.19492928765,1.0565643970499994,0.0,0.6017943108624153,8.15136231180254,0.2168348450185781,1.19492928765,6.140001559133961,0,0.59959662
8135,2003,VEN,2.629704656893935,0.001665018848288456,1.0262680259999999,0.9948920478799984,0.0,0.6068795641656479,7.3299187641008245,0.21745277577517874,1.0262680259999999,5.479437087325644,0,0.606760875
8136,2004,VEN,2.962116005970336,0.0015289366862866096,1.144036488,1.1217494278600002,0.0,0.6948011534240494,8.071221692693264,0.21458381154810435,1.144036488,6.01775140914516,0,0.6948499840000001
8137,2005,VEN,3.0046165065678645,0.0014069984757079722,0.9860585082600001,1.2531878991600007,0.0,0.7639631006721559,8.021235184506812,0.2117148473210299,0.9860585082600001,6.058968285925782,0,0.7644935429999999
8138,2006,VEN,3.1681446876012656,0.0034454619582006325,1.09356429,1.2704644686799993,0.0,0.8006704669630654,7.964622000873735,0.2054766892067758,1.09356429,5.86428452566696,0,0.801296496
8139,2007,VEN,2.9914905413066446,0.005483925440693451,0.876071176785,1.2973818728378497,0.0,0.8125535662431014,7.708444058674242,0.17940589633305346,0.871865160285,5.844431450056191,0,0.812741552
8140,2008,VEN,3.173911980423984,0.0055677397723120255,0.86747766,1.4543668064000006,0.0,0.8464997742516716,7.705680302724647,0.14483119923754126,0.80899602,5.904675141487106,0,0.8471779420000001
8141,2009,VEN,3.1115949084106647,0.006732344771585325,0.7887223848,1.4859461751799985,0.0,0.8301940036590812,7.569733295268126,0.1096974219336761,0.7185054290399989,5.91093492429445,0,0.83059552
8142,2010,VEN,3.1091125451010395,0.00790505995160993,0.81281491347,1.5455359839999998,0.0,0.7428565876794297,7.25677711550076,0.09326340633551138,0.7573067258399999,5.664614399325247,0,0.741592584
8143,2011,VEN,3.1355610299062784,0.008134488688006316,0.878265438995,1.4425593226832,0.0,0.8066017795400722,7.545071639482398,0.07682939073734665,0.797268014445,5.86614937430005,0,0.80482486
8144,2012,VEN,3.399030829636842,0.008363917424402434,0.9430249912299999,1.6718494682663998,0.0,0.7757924527160396,7.583753433302077,0.05623169885065854,0.8723921660299998,5.882221016421419,0,0.7729085520000001
8145,2013,VEN,3.2176411028318186,0.008328597499195466,0.9074782542000001,1.5089298496416002,0.0,0.792904401491023,7.539349906032503,0.04577405703745314,0.8375747896950001,5.86614937430005,0,0.789851685
8146,2014,VEN,3.0571661763951563,0.007878911341076909,0.9104340843850001,1.5355092473368002,0.0,0.6033439333322788,7.3476065979760214,0.035630867085970526,0.83983964659,5.86614937430005,0,0.60598671
8147,2015,VEN,3.0601463429383933,0.005569297385954661,1.0173813947149999,1.3484705609432,0.0,0.6887250898942384,7.411318131439412,0.025088094236482908,0.9981876922149999,5.6963116129879285,0,0.691730732
8148,2016,VEN,2.934164528175463,0.004893887980623631,0.9463269116711,1.410394675,0.0,0.5725490535237394,6.821273597350197,0.022839807343687086,1.0564976650641,5.165794700942412,0,0.576141424
8149,2017,VEN,2.75976192989263,0.0033084686679602025,0.9289759520083,1.278319425,0.0,0.5491580842163697,6.174874873393399,0.02354116324342648,1.0395689632691998,4.559169651790771,0,0.5525950950899999
8150,2018,VEN,2.653822408640457,0.0013697245430315135,0.9681329571389,1.16301118,0.0,0.5213085469585256,4.961309337153466,0.012681082836515494,1.0282010136781,3.39562260863885,0,0.524804632
8151,1980,VGB,0.00042440770386261003,0.0,0.0,0.00042440770386261003,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
8152,1981,VGB,0.0006348721799867,0.0,0.0,0.0006348721799867,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
8153,1982,VGB,0.0006348721799867,0.0,0.0,0.0006348721799867,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
8154,1983,VGB,0.0006348721799867,0.0,0.0,0.0006348721799867,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
8155,1984,VGB,0.00042440770386261003,0.0,0.0,0.00042440770386261003,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
8156,1985,VGB,0.000423248119972275,0.0,0.0,0.000423248119972275,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
8157,1986,VGB,0.0002564248735,0.0,0.0,0.0002564248735,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
8158,1987,VGB,0.0006607718735,0.0,0.0,0.0006607718735,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
8159,1988,VGB,0.0006624784464,0.0,0.0,0.0006624784464,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
8160,1989,VGB,0.0006607718735,0.0,0.0,0.0006607718735,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
8161,1990,VGB,0.0006607718735,0.0,0.0,0.0006607718735,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
8162,1991,VGB,0.0006607718735,0.0,0.0,0.0006607718735,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
8163,1992,VGB,0.0006624784464,0.0,0.0,0.0006624784464,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
8164,1993,VGB,0.0006607718735,0.0,0.0,0.0006607718735,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
8165,1994,VGB,0.0006607718735,0.0,0.0,0.0006607718735,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
8166,1995,VGB,0.0006607718735,0.0,0.0,0.0006607718735,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
8167,1996,VGB,0.0008547382463999999,0.0,0.0,0.0008547382463999999,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
8168,1997,VGB,0.0008525063735000001,0.0,0.0,0.0008525063735000001,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
8169,1998,VGB,0.0008525063735000001,0.0,0.0,0.0008525063735000001,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
8170,1999,VGB,0.0008525230999999999,0.0,0.0,0.0008525230999999999,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
8171,2000,VGB,0.0014927348304657534,0.0,0.0,0.0014927348304657534,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
8172,2001,VGB,0.0015277653699999991,0.0,0.0,0.0015277653699999991,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
8173,2002,VGB,0.001616027960000001,0.0,0.0,0.001616027960000001,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
8174,2003,VGB,0.0017263924,0.0,0.0,0.0017263924,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
8175,2004,VGB,0.0018146549899999997,0.0,0.0,0.0018146549899999997,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
8176,2005,VGB,0.0018668003899999991,0.0,0.0,0.0018668003899999991,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
8177,2006,VGB,0.0020336556800000013,0.0,0.0,0.0020336556800000013,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
8178,2007,VGB,0.002108205125,0.0,0.0,0.002108205125,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
8179,2008,VGB,0.0022652347019999986,0.0,0.0,0.0022652347019999986,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
8180,2009,VGB,0.0023742540499999986,0.0,0.0,0.0023742540499999986,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
8181,2010,VGB,0.002446680981000001,0.0,0.0,0.0024358420650000016,0.0,1.0838916e-05,1.0838916e-05,0.0,0.0,0.0,0,1.0838916e-05
8182,2011,VGB,0.0025062331859999998,0.0,0.0,0.00249300971,0.0,1.3223476e-05,1.3223476e-05,0.0,0.0,0.0,0,1.3223476e-05
8183,2012,VGB,0.002497270086,0.0,0.0,0.0024843188100000003,0.0,1.2951276e-05,1.2951276e-05,0.0,0.0,0.0,0,1.2951276e-05
8184,2013,VGB,0.0024973041110000005,0.0,0.0,0.002484318810000001,0.0,1.2985301e-05,1.2985301e-05,0.0,0.0,0.0,0,1.2985301e-05
8185,2014,VGB,0.0025371226849999987,0.0,0.0,0.0025241795749999987,0.0,1.2943110000000002e-05,1.2943110000000002e-05,0.0,0.0,0.0,0,1.2943110000000002e-05
8186,2015,VGB,0.0025473894769999987,0.0,0.0,0.0025328704749999994,0.0,1.4519002e-05,1.4519002e-05,0.0,0.0,0.0,0,1.4519002e-05
8187,2016,VGB,0.002581297372,0.0,0.0,0.002566913916,0.0,1.4383456000000002e-05,1.4383456000000002e-05,0.0,0.0,0.0,0,1.4383456000000002e-05
8188,2017,VGB,0.00242559716799802,0.0,0.0,0.00241124331399802,0.0,1.4353853999999999e-05,1.4353853999999999e-05,0.0,0.0,0.0,0,1.4353853999999999e-05
8189,2018,VGB,0.003011942737029892,0.0,0.0,0.0029977587050298913,0.0,1.4184032e-05,1.4184032e-05,0.0,0.0,0.0,0,1.4184032e-05
8190,1980,VIR,0.04264297148957882,0.0,0.0,0.04264297148957882,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
8191,1981,VIR,0.0425264606385144,0.0,0.0,0.0425264606385144,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
8192,1982,VIR,0.0425264606385144,0.0,0.0,0.0425264606385144,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
8193,1983,VIR,0.0425264606385144,0.0,0.0,0.0425264606385144,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
8194,1984,VIR,0.04264297148957882,0.0,0.0,0.04264297148957882,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
8195,1985,VIR,0.0425264606385144,0.0,0.0,0.0425264606385144,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
8196,1986,VIR,0.04252646063829788,0.0,0.0,0.04252646063829788,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
8197,1987,VIR,0.042700868042362915,0.0,0.0,0.042700868042362915,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
8198,1988,VIR,0.04174851175572519,0.0,0.0,0.04174851175572519,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
8199,1989,VIR,0.04158440133333331,0.0,0.0,0.04158440133333331,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
8200,1990,VIR,0.04154518939309704,0.00022533436567474352,0.0,0.0413198550274223,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
8201,1991,VIR,0.041760376406725565,0.00038039740699715504,0.0,0.0413799789997284,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
8202,1992,VIR,0.04235211598491007,0.0006327882848672063,0.0,0.041719327700042864,0.0,-2e-41,0.0,0.0,0.0,0.0,0,0.0
8203,1993,VIR,0.04300434956884011,0.0007099575762889069,0.0,0.0422943919925512,0.0,-4e-41,0.0,0.0,0.0,0.0,0,0.0
8204,1994,VIR,0.04182950959765957,0.0007562591567424722,0.0,0.041073250440917086,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
8205,1995,VIR,0.04126066916657877,0.0007716930262279017,0.0,0.04048897614035087,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
8206,1996,VIR,0.04078118780420304,0.0007716930262279017,0.0,0.040009494777975135,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
8207,1997,VIR,0.040696615697769084,0.0007778665628209839,0.0,0.0399187491349481,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
8208,1998,VIR,0.04080803682708675,0.0007840401274167905,0.0,0.04002399669966996,0.0,4e-41,0.0,0.0,0.0,0.0,0,0.0
8209,1999,VIR,0.04197913653758661,0.0007871268957133316,0.0,0.04119200964187328,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
8210,2000,VIR,0.13281070423230648,0.0007933004323064139,0.0,0.13201740380000007,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
8211,2001,VIR,0.19224260145029134,0.000848930588291318,0.0,0.19139367086200007,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
8212,2002,VIR,0.1902195502100001,0.0,0.0,0.1902195502100001,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
8213,2003,VIR,0.22398768126999996,0.0,0.0,0.22398768126999996,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
8214,2004,VIR,0.2296421042810001,0.0,0.0,0.2296421042810001,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
8215,2005,VIR,0.224631748,0.0,0.0,0.224631748,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
8216,2006,VIR,0.2390147428429999,0.0,0.0,0.2390147428429999,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
8217,2007,VIR,0.223126669406,0.0,0.0,0.223126669406,0.0,0.0,0.000260099,0.0,0.0,0.0,0,0.000260099
8218,2008,VIR,0.12931175426300015,0.0,0.0,0.12931175426300015,0.0,0.0,0.0041729856,0.0,0.0,0.0,0,0.0041729856
8219,2009,VIR,0.1128739240429999,0.0,0.0,0.1128739240429999,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
8220,2010,VIR,0.10212934146600004,0.0,0.0,0.10212934146600004,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
8221,2011,VIR,0.06761827206599998,0.0,0.0,0.06761156802599998,0.0,6.70404e-06,6.70404e-06,0.0,0.0,0.0,0,6.70404e-06
8222,2012,VIR,0.038745264833,0.0,0.0,0.038736843173,0.0,8.42166e-06,8.42166e-06,0.0,0.0,0.0,0,8.42166e-06
8223,2013,VIR,0.02030516378099999,0.0,0.0,0.02029325661299999,0.0,1.1907168e-05,1.1907168e-05,0.0,0.0,0.0,0,1.1907168e-05
8224,2014,VIR,0.041498800290000006,0.0,0.0,0.041430528000000015,0.0,6.827229e-05,6.827229e-05,0.0,0.0,0.0,0,6.827229e-05
8225,2015,VIR,0.041135045906,0.0,0.0,0.0410113455,0.0,0.000123700406,0.000123700406,0.0,0.0,0.0,0,0.000123700406
8226,2016,VIR,0.03405451059255366,0.0,0.0,0.033931448032553664,0.0,0.00012306256000000002,0.00012306256000000002,0.0,0.0,0.0,0,0.00012306256000000002
8227,2017,VIR,0.033905441278147784,0.0,0.0,0.03383873915814778,0.0,6.670212e-05,6.670212e-05,0.0,0.0,0.0,0,6.670212e-05
8228,2018,VIR,0.033904650960000005,0.0,0.0,0.033838738,0.0,6.591295999999999e-05,6.591295999999999e-05,0.0,0.0,0.0,0,6.591295999999999e-05
8229,1980,VNM,0.12221452114942348,0.05880007247567527,0.0,0.051073504673748216,0.0,0.012340944,0.14918601867373935,0.13684507467373935,0.0,0.0,0,0.012340944
8230,1981,VNM,0.13688810468271465,0.06784623747193244,0.0004104,0.0551784562107822,0.0,0.013453011,0.17176157408508388,0.15789816308508384,0.0004104,0.0,0,0.013453011
8231,1982,VNM,0.14252764943140595,0.07101239522062378,0.0023598000000000004,0.0551784562107822,0.0,0.013976998000000001,0.1816035420290545,0.16526674402905445,0.0023598000000000004,0.0,0,0.013976998000000001
8232,1983,VNM,0.1454797738717906,0.07123854934552859,0.0023598000000000004,0.05730070452626201,0.0,0.01458072,0.18273359123933808,0.16579307123933806,0.0023598000000000004,0.0,0,0.01458072
8233,1984,VNM,0.13139322398445116,0.05653853122661037,0.0021546,0.0574576927578408,0.0,0.015242400000000001,0.14897880257090326,0.13158180257090324,0.0021546,0.0,0,0.015242400000000001
8234,1985,VNM,0.13988963157638232,0.06325530873633264,0.0014364,0.05942295284004966,0.0,0.01577497,0.16442509071632652,0.14721372071632652,0.0014364,0.0,0,0.01577497
8235,1986,VNM,0.1476927186338633,0.0692257776338633,0.0014364,0.060484077000000004,0.0,0.016546464,0.1808516230678139,0.1611087590678139,0.0014364,0.0017600000000000079,0,0.016546464
8236,1987,VNM,0.1637786249453806,0.07160039594538059,0.0014364,0.07346712700000001,0.0,0.017274702,0.1963362967757919,0.16663519477579186,0.0014364,0.010990000000000041,0,0.017274702
8237,1988,VNM,0.17395159614040667,0.06851339214040668,0.0011286,0.086067096,0.0,0.018242508,0.2118819363554207,0.15945082835542054,0.0011286,0.03306000000000018,0,0.018242508
8238,1989,VNM,0.19532944027597365,0.05807637927597364,0.0011286,0.096921005,0.0,0.039203456,0.24582818414728025,0.13516082760083178,0.0011286,0.07033530054644846,0,0.039203456
8239,1990,VNM,0.2211895155666052,0.0523207567971052,0.00144666,0.1119690367695,0.0,0.055453062000000004,0.2885644292029396,0.12176580009911385,0.00144666,0.10989890710382573,0,0.055453062000000004
