year,country,cons_btu,coal_cons_btu,gas_cons_btu,oil_cons_btu,nuclear_cons_btu,renewables_cons_btu,prod_btu,coal_prod_btu,gas_prod_btu,oil_prod_btu,nuclear_prod_btu,renewables_prod_btu,co2,co2_growth_prct,co2_growth_abs,consumption_co2,co2_per_capita,consumption_co2_per_capita,share_global_co2,cumulative_co2,share_global_cumulative_co2,co2_per_gdp,consumption_co2_per_gdp,co2_per_unit_energy,population,GDP,GDP growth,GDP per capita,GDP per capita growth,income per capita,income per capita growth,built_reactors,shutdown_reactors,operating_reactors,nuclear_warheads,accident_cost_MioUSD2013,accident_deaths,research_%GDP,representative_government,fundamental_rights,checks_on_gouvernment,impartial_administration,civil_society_participation
2005,AFG,0.020995960691609486,0.000687522531609462,0.0007394961,0.013311272060000013,0.0,0.00625767,0.007292052505967328,0.0006531464059673279,0.0007394961,0.0,0.0,0.00589941,1.32,45.325,0.41200000000000003,,0.051,,0.005,77.028,0.008,0.042,,,25654000.0,6209137624.771811,11.2297148388595,242.031284871985,7.20793301758572,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.3615493265767595,0.3764962641801249,0.5380124831077491,0.2733702460023009,0.5707686802271176
2006,AFG,0.026428278277012333,0.0007291907070123325,0.0007394961,0.017167204469999992,0.0,0.007792387,0.007750630272656924,0.0006927311726569237,0.0007394961,0.0,0.0,0.006318403,1.643,24.465999999999998,0.32299999999999995,,0.062,,0.005,78.671,0.008,0.048,,,26433000.0,6971285594.68013,5.35740324754602,263.733691663044,2.25335741303414,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.4534573752706746,0.3780249677322046,0.5541042637307998,0.2742761833377155,0.5865447042916885
2007,AFG,0.03425470933468043,0.005062666584680424,0.0014789922,0.01824191055000001,0.0,0.00947114,0.013681757462355993,0.00480953326235599,0.0014789922,0.0,0.0,0.007393232,2.2680000000000002,38.039,0.625,,0.084,,0.006999999999999999,80.94,0.008,0.057,,,27101000.0,9747879531.86311,13.8263195390595,359.69323750139506,11.0227739357486,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.4546668174813694,0.3776079811184557,0.5550155761927466,0.2716071673107769,0.5831599579211529
2008,AFG,0.05852648285351456,0.0072294045235144705,0.00184874025,0.041541547540000084,0.0,0.00790679054,0.014057641097205524,0.0068679343072055215,0.00184874025,0.0,0.0,0.00534096654,4.198,85.084,1.93,,0.151,,0.013000000000000001,85.13799999999999,0.008,0.10400000000000001,,,27722000.0,10109225813.6696,3.9249838228452303,364.6607447985,1.59421129024308,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.4534353724968832,0.3766230133345035,0.5658812126530691,0.2783690656333759,0.5831599579211529
2009,AFG,0.09534879450216566,0.010417009452165782,0.00110924415,0.07230694489999986,0.0,0.011515596,0.01858013914377475,0.00989615899377475,0.00110924415,0.0,0.0,0.007574735999999999,6.76,61.023999999999994,2.562,,0.23800000000000002,,0.021,91.898,0.009000000000000001,0.142,,,28395000.0,12439087076.7667,21.390528405312,438.076034406941,18.515368713218802,387.26719803075304,,0.0,0.0,0.0,0.0,0.0,0.0,,0.4435818869617967,0.3754345845718089,0.574799272702908,0.2771999778119375,0.5831599579211529
2010,AFG,0.11853852864995156,0.015104663781241597,0.0052466802587100006,0.08549383780999997,0.0,0.0126933468,0.02692579367150454,0.01434943061279454,0.0052466802587100006,0.0,0.0,0.0073296828,8.452,25.026999999999997,1.692,,0.29,,0.026000000000000002,100.35,0.009000000000000001,0.172,,,29186000.0,15856574731.4411,14.362441459681499,543.303041863931,11.264133238155,479.11251790273496,,0.0,0.0,0.0,0.0,0.0,0.0,,0.43541400312105605,0.3768395833661864,0.5732447407927146,0.2658663311381022,0.5809836659673226
2011,AFG,0.16105080218714038,0.030834309935880468,0.005967682831259999,0.1108015226199999,0.0,0.0134472868,0.04104421211242948,0.02929259448116948,0.005967682831259999,0.0,0.0,0.0057839348,12.225999999999999,44.648999999999994,3.7739999999999996,,0.406,,0.036000000000000004,112.57600000000001,0.01,0.22899999999999998,,,30117000.0,17804292964.1045,0.4263547928565711,591.162759035926,-2.6810808487635,519.4232608336711,,0.0,0.0,0.0,0.0,0.0,0.0,,0.4374238600434203,0.3779784016491225,0.5750448627934002,0.2665481387082843,0.5809836659673226
2012,AFG,0.1476076485691699,0.02583415156789985,0.00592701089127,0.09834542611000004,0.0,0.01750106,0.037492262916033615,0.024542444024763608,0.00592701089127,0.0,0.0,0.007022808,10.742,-12.138,-1.484,,0.345,,0.031,123.318,0.01,0.182,,,31161000.0,20001598505.7042,12.7522870825788,641.8714791575389,8.97487956759649,559.8304583429821,,0.0,0.0,0.0,0.0,0.0,0.0,,0.43782909101156897,0.3853342875164921,0.5765933658541013,0.2643573152541976,0.5809836659673226
2013,AFG,0.12450427328434108,0.02806338884029121,0.00571255884405,0.06995016059999988,0.0,0.020778165,0.040816563280627896,0.02666021943657789,0.00571255884405,0.0,0.0,0.008443785,9.037,-15.875,-1.705,,0.28,,0.026000000000000002,132.355,0.011000000000000001,0.14300000000000002,,,32270000.0,20561069558.2152,5.60074466131904,637.165523187024,1.97416862890181,553.542173792198,,0.0,0.0,0.0,0.0,0.0,0.0,,0.43734787183531104,0.3743158148249003,0.6004942864260296,0.2670865650785887,0.5686990368255821
2014,AFG,0.1143137511302674,0.03161350128155745,0.0052466802587100006,0.05528504958999995,0.0,0.02216852,0.04478950651933605,0.030032826260626058,0.0052466802587100006,0.0,0.0,0.00951,8.45,-6.495,-0.5870000000000001,,0.253,,0.024,140.805,0.011000000000000001,0.131,,,33371000.0,20484885119.7348,2.7245433649502795,613.856689167623,-0.665270517698119,532.28021799778,,0.0,0.0,0.0,0.0,0.0,0.0,,0.4183221211543001,0.3786775628988756,0.5821163663899258,0.28023757959157397,0.5624713509055883
2015,AFG,0.12629013628746974,0.028438400717889764,0.005405670569579999,0.069916271,0.0,0.022529794,0.04205799729038833,0.02701648072080834,0.005405670569579999,0.0,0.0,0.009635846,9.02,6.7410000000000005,0.57,,0.262,,0.025,149.825,0.012,0.14400000000000002,,,34414000.0,19907111418.9938,1.4513146545800502,578.466352941708,-1.6228866716696,504.60328903658205,,0.0,0.0,0.0,0.0,0.0,0.0,,0.4164585668218049,0.3732119020122027,0.5848460648014997,0.3001277132950665,0.5983919771284785
2016,AFG,0.11757565429923285,0.03537612045346286,0.00611188334577,0.0515175345,0.0,0.024570116,0.04950511782484147,0.03360731447907147,0.00611188334577,0.0,0.0,0.00978592,8.652999999999999,-4.06,-0.366,,0.245,,0.024,158.47799999999998,0.012,0.135,,,35383000.0,19362642266.6484,2.2603142045464,547.228110150363,-0.5416972832215089,478.192113579823,,0.0,0.0,0.0,0.0,0.0,0.0,,0.4162585031440559,0.3541409341341339,0.5550313581702238,0.2746437334914433,0.5395817666817784
2017,AFG,0.12494125714475693,0.045647279101023036,0.00611188334577,0.04742561869796389,0.0,0.025756476,0.05950054255404184,0.043364915208271834,0.00611188334577,0.0,0.0,0.010023744,8.971,3.6719999999999997,0.318,,0.247,,0.025,167.449,0.012,,,,36296000.0,20191760000.0587,2.66529204636834,556.30200240406,0.08207892887539,488.07598606307,,0.0,0.0,0.0,0.0,0.0,0.0,,0.4052762842353426,0.3594451812762778,0.5748033658170826,0.2782596922070351,0.5360481247029085
2018,AFG,0.12757293885890264,0.05093911337380253,0.00599833778713622,0.04483789569796389,0.0,0.025797592,0.06317585556177092,0.048392157774634716,0.00599833778713622,0.0,0.0,0.00878536,9.439,5.2139999999999995,0.46799999999999997,,0.254,,0.026000000000000002,176.888,0.013000000000000001,,,,37172000.0,19484384936.6312,1.84008854330573,524.162880925404,-0.559824440560746,458.370737755325,,0.0,0.0,0.0,0.0,0.0,0.0,,0.3916128547662562,0.3488189172174498,0.5678248294717699,0.3089587456395207,0.5557019576872383
1980,AGO,0.058366146222587775,0.0,0.0096324,0.04322810622258778,0.0,0.00550564,0.3350980400000004,0.0,0.0096324,0.3199600000000004,0.0,0.00550564,5.334,-2.821,-0.155,,0.64,,0.027999999999999997,65.51899999999999,0.017,0.254,,0.10800000000000001,8341000.0,5930503400.83228,,710.981648140027,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.2507821777941781,0.1608372755151471,0.3684588854391536,0.1566276481058
1981,AGO,0.05786368664274464,0.0,0.0092136,0.04310999664274464,0.0,0.00554009,0.2912936899999984,0.0,0.0092136,0.2765399999999984,0.0,0.00554009,5.267,-1.2670000000000001,-0.068,,0.61,,0.027999999999999997,70.786,0.018000000000000002,0.25,,0.105,8640000.0,5550483035.90815,-4.4000012193616795,642.383857952257,-7.70994712206385,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.2508391915325515,0.1612350059772933,0.3703627788491071,0.1566276481058
1982,AGO,0.062007896472587185,0.0,0.01047,0.04526549647258719,0.0,0.0062724,0.2762624000000001,0.0,0.01047,0.2595200000000001,0.0,0.0062724,4.635,-11.992,-0.632,,0.518,,0.025,75.421,0.018000000000000002,0.248,,0.094,8953000.0,5550483035.90815,0.0,619.9613575311099,-3.4905142997559397,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.2498444682350882,0.1644078670259378,0.3606290672593756,0.1566276481058
1983,AGO,0.06629699630242973,0.0,0.012564,0.04742099630242974,0.0,0.006312,0.3954076560637703,0.0,0.012564,0.3765316560637703,0.0,0.006312,5.101,10.04,0.465,,0.55,,0.027000000000000003,80.521,0.019,0.28600000000000003,,0.10099999999999999,9278000.0,5784341596.36339,4.20000142834165,623.440584831564,0.548367120567789,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.2501871410284266,0.16244599675267002,0.3586372698044221,0.1566276481058
1984,AGO,0.05989470090725114,0.0,0.012564,0.04106670090725115,0.0,0.0062640000000000005,0.4625504515290029,0.0,0.012564,0.4437224515290029,0.0,0.0062640000000000005,4.986000000000001,-2.249,-0.115,,0.519,,0.026000000000000002,85.507,0.019,0.3,,0.09699999999999999,9615000.0,6131475065.23832,6.00000216437297,637.715230700475,2.28844087755758,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.2512135203914463,0.1600522864788815,0.3711662294410988,0.1566276481058
1985,AGO,0.07376669580030859,0.0,0.013611000000000002,0.05388749580030859,0.0,0.0062682,0.5112693690127484,0.0,0.013611000000000002,0.4913901690127485,0.0,0.0062682,4.676,-6.212000000000001,-0.31,,0.469,,0.024,90.18299999999999,0.019,0.258,,0.086,9962000.0,7553560459.1042795,3.49999948953466,758.237576171151,-0.10767579110880401,426.503681870309,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.2504777146620649,0.1608239243201862,0.368719351515651,0.1566276481058
1986,AGO,0.07285325599999999,0.0,0.014658,0.051300896,0.0,0.00689436,0.6214329952561967,0.0,0.014658,0.5998806352561966,0.0,0.00689436,4.6339999999999995,-0.904,-0.042,,0.449,,0.023,94.81700000000001,0.019,0.33799999999999997,,0.084,10320000.0,7072063345.44786,2.90000174265121,685.270085316704,-0.6706896214308101,440.842093274438,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.2527642535096111,0.158103875432185,0.3698717040935949,0.1566276481058
1987,AGO,0.07513547849999999,0.0,0.016752,0.0515069385,0.0,0.00687654,0.7894289363044191,0.0,0.016752,0.7658003963044191,0.0,0.00687654,5.7860000000000005,24.865,1.1520000000000001,,0.541,,0.027999999999999997,100.603,0.02,0.37,,0.10099999999999999,10689000.0,8083872012.473259,4.08274863648847,756.2618530274119,0.488389654434116,364.931602168597,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.25137734484962604,0.1591017253157815,0.3667940750660439,0.1566276481058
1988,AGO,0.0774952488,0.0,0.018846,0.0518354088,0.0,0.00681384,0.9898173240417826,0.0,0.018846,0.9641574840417826,0.0,0.00681384,5.0489999999999995,-12.732999999999999,-0.737,,0.456,,0.023,105.652,0.02,0.314,,0.084,11068000.0,8769250549.73596,6.12889047620018,792.3031202186439,2.49666766257133,329.994569993363,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.2545720686565406,0.1619435935611573,0.3406353791926419,0.1566276481058
1989,AGO,0.0749834485,0.0,0.015705,0.052320304500000005,0.0,0.006958144,0.9905512330047884,0.0,0.015705,0.9678880890047884,0.0,0.006958144,4.923,-2.506,-0.127,,0.43,,0.022000000000000002,110.575,0.02,0.281,,0.079,11455000.0,10201099039.5655,0.0416214618442581,890.5541364590081,-3.33590357797753,534.915828418058,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.2538937652462654,0.1648145088054512,0.3377004439819626,0.1566276481058
1990,AGO,0.0796086341707318,0.0,0.0198920731707318,0.052247925,0.0,0.007468636,1.0377937136328683,0.0,0.0198920731707318,1.0104330044621366,0.0,0.007468636,5.0889999999999995,3.3710000000000004,0.166,,0.429,,0.023,115.664,0.02,0.256,,0.076,11848000.0,11228764963.1618,-3.45009868360484,947.7041820853709,-6.6575321776896,447.585119679198,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.2811444361595815,0.1577754006425247,0.3537672110203548,0.1566276481058
1991,AGO,0.083441112,0.0,0.02094,0.055039372,0.0,0.00746174,1.0920147537781093,0.0,0.02094,1.0636130137781097,0.0,0.00746174,5.063,-0.507,-0.026000000000000002,,0.413,,0.023,120.727,0.02,0.33899999999999997,,0.07400000000000001,12249000.0,10603784541.196999,0.9913593014608749,865.69272959239,-2.31085975236482,565.005898406201,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.3104904986051183,0.153569655653043,0.36802281537718295,0.283966155892578
1992,AGO,0.08466824244999999,0.0,0.02107563885,0.0549880596,0.0,0.008604544,1.1523487881209282,0.0,0.02107563885,1.1226686052709285,0.0,0.008604544,5.165,2.0180000000000002,0.102,,0.408,,0.023,125.89200000000001,0.02,0.265,,0.075,12657000.0,8307810973.58848,-5.8382807331314,656.361755960006,-8.876967191304571,8.40695089166474,,0.0,0.0,0.0,0.0,0.0,0.0,,0.3587197935115795,0.3632079218573717,0.3545598904944208,0.3121495002556892,0.3965401800705081
1993,AGO,0.0831231608,0.0,0.0207058908,0.053335041,0.0,0.009082229,1.1125462117809963,0.0,0.0207058908,1.0827580919809965,0.0,0.009082229,5.747999999999999,11.294,0.583,,0.44,,0.026000000000000002,131.64,0.02,0.341,,0.081,13075000.0,5768720421.61367,-23.9834174420578,441.200673252825,-26.411770425863,30.2955933386475,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.3610803422971265,0.2754234431897933,0.3072076607974337,0.4314785075092927
1994,AGO,0.0811018555,0.0,0.01922292,0.0527389595,0.0,0.009139976,1.1694006027314678,0.0,0.01922292,1.141037706731468,0.0,0.009139976,3.866,-32.753,-1.883,,0.28600000000000003,,0.017,135.506,0.02,0.22399999999999998,,0.054000000000000006,13504000.0,4438321017.390679,1.3393634364798899,328.673294707808,-1.87781638971886,-26.324453672760402,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.3532044514321967,0.2740272217252606,0.3050642150413613,0.4314785075092927
1995,AGO,0.0869945193,0.0,0.0207058908,0.0571006365,0.0,0.009187992,1.4045766678718137,0.0,0.0207058908,1.3746827850718135,0.0,0.009187992,10.948,183.22400000000002,7.082999999999999,,0.785,,0.048,146.454,0.021,0.7340000000000001,,0.152,13945000.0,5538749259.94714,15.0000000288634,397.17945076947194,11.359481200188998,105.35141376185699,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.3467357423934318,0.2728520911796845,0.3047071785641237,0.4314785075092927
1996,AGO,0.0836117204,0.0,0.0207058908,0.0534343896,0.0,0.00947144,1.542051563717454,0.0,0.0207058908,1.5118742329174542,0.0,0.00947144,10.425,-4.781000000000001,-0.523,,0.7240000000000001,,0.044000000000000004,156.879,0.022000000000000002,0.5379999999999999,,0.14,14401000.0,7526446605.51712,13.544369755102599,522.643807265256,9.952817381901179,95.0820344732975,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.3509828803635702,0.2781473147511764,0.3148083770581402,0.4314785075092927
1997,AGO,0.09391645935,0.0,0.02107563885,0.0639963625,0.0,0.008844458000000001,1.5483508454355233,0.0,0.02107563885,1.518430748585523,0.0,0.008844458000000001,7.348,-29.516,-3.077,,0.494,,0.031,164.227,0.022000000000000002,0.389,,0.096,14872000.0,7648377412.83277,7.27427735460373,514.295223223424,3.87785042949145,150.647882735181,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.3631136627715995,0.2895989301971248,0.3029282792427123,0.4314785075092927
1998,AGO,0.0845276794,0.0,0.0214453869,0.0523856395,0.0,0.010696653,1.5958273166300176,0.0,0.0214453869,1.5636852767300176,0.0,0.010696653,7.27,-1.065,-0.078,,0.473,,0.03,171.49599999999998,0.023,0.33,,0.095,15360000.0,6506229607.29432,4.6911464509354905,423.59366023208,1.3647237858157097,172.869650898122,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.3660792129213529,0.296957711236987,0.2971408690583556,0.4314785075092927
1999,AGO,0.0943487828,0.0,0.0207058908,0.064592882,0.0,0.00905001,1.6143637475285668,0.0,0.0207058908,1.584607846728567,0.0,0.00905001,9.13,25.588,1.86,,0.575,,0.038,180.62599999999998,0.023,0.45799999999999996,,0.113,15867000.0,6152922942.98032,2.18148971840458,387.784316047502,-1.08527954316024,55.551697325793,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.3646350697947177,0.2937696611629103,0.300461764418234,0.4314785075092927
2000,AGO,0.1107173657809459,0.0,0.02107563885,0.0804302239309459,0.0,0.009211503,1.6224072985306923,0.0,0.02107563885,1.5921201566806922,0.0,0.009211503,9.515,4.22,0.385,,0.58,,0.039,190.141,0.023,0.521,,0.114,16395000.0,9129594818.60749,3.05462423430785,556.836318086553,-0.26794453749595,11.1282785920104,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.3701898765556962,0.2952413113628012,0.3007483975525689,0.4314785075092927
2001,AGO,0.12022322564226805,0.0,0.01959664665,0.09022124799226804,0.0,0.010405331,1.6092189114959323,0.0,0.01959664665,1.5792169338459323,0.0,0.010405331,9.672,1.6440000000000001,0.156,,0.5710000000000001,,0.038,199.813,0.024,0.449,,0.111,16946000.0,8936063723.20121,4.2059985561951,527.333528536691,0.822113704013972,98.11923834344391,715.855659619266,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.36917646278123206,0.289901608549739,0.3052507061054775,0.4314785075092927
2002,AGO,0.12811341259766792,0.0,0.022924379100000003,0.09367319749766792,0.0,0.011515836000000002,1.9412206717226628,0.0,0.022924379100000003,1.9067804566226627,0.0,0.011515836000000002,12.597999999999999,30.254,2.926,,0.7190000000000001,,0.049,212.41,0.025,0.505,,0.138,17519000.0,15285594828.418001,13.6656865230232,872.4944915928411,9.943764018778651,342.463753285783,127.464845476709,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.4727985725764642,0.287621513868369,0.274787316417844,0.3906056243867802
2003,AGO,0.14217062870431416,0.0,0.02403362325,0.10569338045431416,0.0,0.012443625,1.9563998762784367,0.0,0.02403362325,1.9199226280284367,0.0,0.012443625,8.988,-28.65,-3.609,,0.496,,0.033,221.399,0.025,0.34700000000000003,,0.092,18121000.0,17812705294.325,2.98985001039553,982.960899291112,-0.43185056255209997,437.013528467028,14.4557950497068,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.4309313461795829,0.2972421025695957,0.2502350793328423,0.3647071443649156
2004,AGO,0.15722099348672391,0.0,0.02773110375,0.11213216173672393,0.0,0.017357728,2.2930229327365104,0.0,0.02773110375,2.2479341009865106,0.0,0.017357728,18.702,108.068,9.714,,0.997,,0.066,240.101,0.026000000000000002,0.589,,0.185,18758000.0,23552052407.5488,10.952861768710301,1255.5640447149099,7.18703552678508,440.968438960922,-9.40931654449238,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.4285909296511604,0.2984346506005037,0.2511710758880215,0.3647071443649156
2005,AGO,0.1338573038047019,0.0,0.02403362325,0.0878558775547019,0.0,0.021967803,2.697642343245505,0.0,0.02403362325,2.6516409169955053,0.0,0.021967803,19.006,1.6280000000000001,0.304,,0.978,,0.065,259.107,0.027000000000000003,0.43700000000000006,,0.195,19434000.0,36970918699.2523,15.028915317530197,1902.42234554625,11.0308358027993,564.163478324348,1.4936960675454398,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.4356946194284868,0.2973709839934726,0.2509104757084426,0.3647071443649156
2006,AGO,0.16877540479424796,0.0,0.0251428674,0.11746621539424795,0.0,0.026166322,3.058931212837948,0.0,0.0251428674,3.007622023437948,0.0,0.026166322,22.101999999999997,16.289,3.096,,1.097,,0.073,281.209,0.028999999999999998,0.365,,0.207,20150000.0,52381006892.037994,11.547683178163302,2599.56646397608,7.5823290102774905,857.1232298783749,27.089576077698897,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.4410441442265379,0.2979700611070757,0.2488079926148561,0.3647071443649156
2007,AGO,0.1939963376939801,0.0,0.03068908815,0.1388740015439801,0.0,0.024433248,3.758534061217565,0.0,0.03068908815,3.7034117250675647,0.0,0.024433248,24.976,13.002,2.8739999999999997,,1.195,,0.081,306.186,0.03,0.34299999999999997,,0.21899999999999997,20905000.0,65266452081.385994,14.010018242632801,3121.99563726236,9.890011505528241,819.674137020376,-21.740833407188397,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.4374818868770313,0.2989095730030685,0.2497723858459607,0.3647071443649156
2008,AGO,0.22737446558912802,0.0,0.0251428674,0.17165463618912796,0.0,0.030576962000000006,4.231843792083161,0.0,0.0251428674,4.176123962683161,0.0,0.030576962000000006,25.486,2.042,0.51,,1.175,,0.08,331.67199999999997,0.032,0.28600000000000003,,0.20600000000000002,21696000.0,88538611205.1433,11.166138330361301,4080.94140992346,7.11687315081082,367.148834911629,-63.721712928276,0.0,0.0,0.0,0.0,0.0,0.0,,0.3988570617825433,0.43383919969232,0.4073016730241861,0.2500218658146603,0.3647071443649156
2009,AGO,0.25872445499614005,0.0,0.02551261545,0.20331695954614004,0.0,0.02989488,4.062948516050613,0.0,0.02551261545,4.0075410206006135,0.0,0.02989488,27.566,8.158999999999999,2.079,,1.224,,0.087,359.23699999999997,0.034,0.365,,0.205,22514000.0,70307163678.23799,0.8587126150983121,3122.78076649385,-2.8086344570205997,735.005217682115,90.53508950238371,0.0,0.0,0.0,0.0,0.0,0.0,,0.4021750316943621,0.438897308557311,0.40303752281645594,0.2536278720071394,0.3647071443649156
2010,AGO,0.2838176477364001,0.0,0.02713950687,0.2208150848664,0.0,0.035863056000000004,4.1380028446776365,0.0,0.02713950687,4.075000281807635,0.0,0.035863056000000004,28.864,4.712,1.2990000000000002,,1.236,,0.087,388.102,0.035,0.302,,0.204,23356000.0,83799496611.2004,4.8591975412894906,3587.88379824396,1.07914768833575,1108.0734946194,61.363110561163595,0.0,0.0,0.0,0.0,0.0,0.0,,0.4187276921743797,0.4546266565682232,0.3987654393879678,0.2568787795956092,0.3647071443649156
2011,AGO,0.297535913056,0.0,0.02780505336,0.231080611696,0.0,0.038650248,3.8161941258921375,0.0,0.02780505336,3.749738824532138,0.0,0.038650248,30.33,5.0760000000000005,1.465,,1.252,,0.08800000000000001,418.431,0.037000000000000005,0.247,,0.20600000000000002,24221000.0,111789686464.441,3.47198137570336,4615.46802807906,-0.220846527749757,1500.17472480036,18.536269021792,0.0,0.0,0.0,0.0,0.0,0.0,,0.4203399082097371,0.4530964476700606,0.3956341991663769,0.2593183758987423,0.3647071443649156
2012,AGO,0.31073998491839994,0.0,0.028100851800000003,0.24697316511839995,0.0,0.035665968,3.890826609006445,0.0,0.028100851800000003,3.8270597892064444,0.0,0.035665968,33.801,11.444,3.471,,1.3459999999999999,,0.09699999999999999,452.23199999999997,0.039,0.264,,0.209,25108000.0,128052853643.106,8.54214733662195,5100.095808097671,4.70645927983367,1773.9705326277399,8.68774025969535,0.0,0.0,0.0,0.0,0.0,0.0,,0.4216591385490401,0.4517051184188885,0.3955323410658676,0.2551126343656995,0.3647071443649156
2013,AGO,0.34776127766959997,0.0,0.01508572044,0.28750846322959994,0.0,0.045167094000000005,3.9322041122866898,0.0,0.034201694625,3.8528353236616897,0.0,0.045167094000000005,33.229,-1.692,-0.5720000000000001,,1.2770000000000001,,0.094,485.46,0.04,0.237,,0.20600000000000002,26016000.0,136709862831.194,4.954590470397281,5254.8823379961605,1.29208563664022,2043.2246708045602,9.26846967592023,0.0,0.0,0.0,0.0,0.0,0.0,,0.4183457716506984,0.4428271200928188,0.3926807916878446,0.2472213089035899,0.3137651021575492
2014,AGO,0.382763725955,0.0,0.008541179955,0.326254106,0.0,0.04796844,3.802528445819288,0.0,0.027028582455,3.727531423364287,0.0,0.04796844,44.248999999999995,33.165,11.02,,1.642,,0.125,529.7090000000001,0.043,0.307,,0.259,26942000.0,145712200312.505,4.82262555122684,5408.41049555432,1.21983278695498,2397.76138327631,8.35285043892588,0.0,0.0,0.0,0.0,0.0,0.0,,0.4217453481966976,0.4442076896160095,0.3942380866369501,0.2501770997052513,0.3137651021575492
2015,AGO,0.399779623265,0.0,0.028581524265,0.323699156,0.0,0.047498943,3.9499469168878094,0.0,0.028581524265,3.8738664496228097,0.0,0.047498943,33.979,-23.209,-10.27,,1.219,,0.096,563.688,0.044000000000000004,0.23,,,27884000.0,116193649124.151,0.9435756133887591,4166.97968386501,-2.4687151690507503,2078.3009169658,-6.21277704900828,0.0,0.0,0.0,0.0,0.0,0.0,,0.4189627652791455,0.4420539326611923,0.3893602418817963,0.2451694765804918,0.3137651021575492
2016,AGO,0.391409854864,0.0,0.029690758992,0.306970834,0.0,0.054748261871999986,3.9352972399201582,0.0,0.063337545711,3.8172114323371575,0.0,0.054748261871999986,34.111,0.38799999999999996,0.132,,1.183,,0.096,597.799,0.046,0.23,,,28842000.0,101123851090.455,-2.58009724323077,3506.07288506966,-5.816236720363491,1694.11782828465,-6.131094349751391,0.0,0.0,0.0,0.0,0.0,0.0,0.03229,0.4229049942266201,0.4468170357987553,0.3942655497198971,0.2495699162122349,0.3293026360001995
2017,AGO,0.376609985901,0.0,0.030060503901,0.27474336,0.0,0.071806122,3.7929086937410985,0.0,0.114732088062,3.6063704836790977,0.0,0.071806122,34.111999999999995,0.003,0.001,,1.1440000000000001,,0.094,631.911,0.047,,,,29817000.0,122123822333.591,-0.147207419438828,4095.8129415585704,-3.4099033080282797,1756.09804061044,-9.30655847480109,0.0,0.0,0.0,0.0,0.0,0.0,,0.4269517924101746,0.4504481337660446,0.4119665514720171,0.3434684722100192,0.3164421660803881
2018,AGO,0.3890203713800001,0.0,0.03164706174,0.276669445,0.0,0.08070386464,3.7926753394437216,0.0,0.22778524671,3.484186228093722,0.0,0.08070386464,34.537,1.247,0.425,,1.121,,0.094,666.448,0.048,,,,30810000.0,101353230784.59401,-2.00357675383141,3289.64666408633,-5.16205036467497,1028.56471859024,-24.4744162313982,0.0,0.0,0.0,0.0,0.0,0.0,,0.4353404159214961,0.4708451819518932,0.4833813252652271,0.4089773445075562,0.3975560159004264
1980,ALB,0.16298181221773927,0.02431731452358116,0.01047,0.09929727737859492,0.0,0.0288972203155632,0.15556161063364599,0.013229038633645784,0.01047,0.1015400000000002,0.0,0.030322572,5.166,-31.851,-2.415,,1.926,,0.027000000000000003,97.23200000000001,0.021,0.552,,0.14400000000000002,2683000.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.2133420389879088,0.18233435872073103,0.2119808229841708,0.5000332719024457,0.1128145962582863
