year,country,prod_electric,prod_electric_nuclear,prod_electric_fossil,prod_electric_renewable
1997,TON,0.034,0.0,0.034,0.0
1998,TON,0.035,0.0,0.035,0.0
1999,TON,0.033,0.0,0.033,0.0
2000,TON,0.03,0.0,0.03,0.0
2001,TON,0.037,0.0,0.037,0.0
2002,TON,0.038,0.0,0.038,0.0
2003,TON,0.042,0.0,0.042,0.0
2004,TON,0.044,0.0,0.044,0.0
2005,TON,0.045,0.0,0.045,0.0
2006,TON,0.046,0.0,0.046,0.0
2007,TON,0.048,0.0,0.048,0.0
2008,TON,0.05,0.0,0.05,0.0
2009,TON,0.051,0.0,0.051,0.0
2010,TON,0.049,0.0,0.049,0.0
2011,TON,0.048,0.0,0.048,0.0
2012,TON,0.049,0.0,0.049,0.0
2013,TON,0.048,0.0,0.048,0.0
2014,TON,0.049,0.0,0.049,0.0
2015,TON,0.049,0.0,0.049,0.0
2016,TON,0.052,0.0,0.052,0.0
2017,TON,0.054,0.0,0.054,0.0
2018,TON,0.055,0.0,0.055,0.0
1980,TTO,1.95,0.0,1.925,0.025
1981,TTO,2.174,0.0,2.156,0.018
1982,TTO,2.53,0.0,2.513,0.017
1983,TTO,2.746,0.0,2.731,0.015
1984,TTO,2.83,0.0,2.818,0.012
1985,TTO,2.853,0.0,2.837,0.016
1986,TTO,3.136,0.0,3.111,0.025
1987,TTO,3.322,0.0,3.293,0.029
1988,TTO,3.309,0.0,3.283,0.026
1989,TTO,3.255,0.0,3.23,0.025
1990,TTO,3.364,0.0,3.333,0.031
1991,TTO,3.498,0.0,3.473,0.025
1992,TTO,3.739,0.0,3.709,0.03
1993,TTO,3.59,0.0,3.562,0.028
1994,TTO,3.827,0.0,3.795,0.032
1995,TTO,4.051,0.0,4.018,0.033
1996,TTO,4.27,0.0,4.253,0.017
1997,TTO,4.69,0.0,4.672,0.018
1998,TTO,4.86,0.0,4.842,0.018
1999,TTO,4.933,0.0,4.915,0.018
2000,TTO,5.133,0.0,5.113,0.02
2001,TTO,5.307,0.0,5.278,0.029
2002,TTO,5.307,0.0,5.281,0.026
2003,TTO,6.052,0.0,6.04,0.012
2004,TTO,6.046,0.0,6.023,0.023
2005,TTO,6.638,0.0,6.614,0.024
2006,TTO,6.745,0.0,6.716,0.029
2007,TTO,7.22,0.0,7.198,0.022
2008,TTO,7.271,0.0,7.248,0.023
2009,TTO,7.378,0.0,7.355,0.023
2010,TTO,7.9799,0.0,7.9759,0.004
2011,TTO,8.24592,0.0,8.24192,0.004
2012,TTO,8.58432,0.0,8.58032,0.004
2013,TTO,8.93494,0.0,8.93094,0.004
2014,TTO,9.30154,0.0,9.29754,0.004
2015,TTO,9.6823,0.0,9.6773,0.005
2016,TTO,9.41064,0.0,9.40564,0.005
2017,TTO,9.33638,0.0,9.33138,0.005
2018,TTO,8.6718,0.0,8.6668,0.005
1980,TUN,2.621,0.0,2.598,0.023
1981,TUN,2.83,0.0,2.801,0.029
1982,TUN,2.975,0.0,2.936,0.039
1983,TUN,3.503,0.0,3.473,0.03
1984,TUN,3.813,0.0,3.747,0.066
1985,TUN,3.962,0.0,3.854,0.108
1986,TUN,3.952,0.0,3.901,0.051
1987,TUN,4.281,0.0,4.169,0.112
1988,TUN,4.623,0.0,4.576,0.047
1989,TUN,4.793,0.0,4.759,0.034
1990,TUN,5.205,0.0,5.161,0.044
1991,TUN,5.404,0.0,5.3,0.104
1992,TUN,5.812,0.0,5.748,0.064
1993,TUN,5.937,0.0,5.874,0.063
1994,TUN,6.314,0.0,6.274,0.04
1995,TUN,6.872,0.0,6.831,0.041
1996,TUN,7.457,0.0,7.387,0.07
1997,TUN,8.004,0.0,7.932,0.072
1998,TUN,8.563,0.0,8.488,0.075
1999,TUN,9.405,0.0,9.311,0.094
2000,TUN,9.964,0.0,9.878,0.086
2001,TUN,10.714,0.0,10.637,0.077
2002,TUN,11.135,0.0,11.042,0.093
2003,TUN,11.676,0.0,11.479,0.197
2004,TUN,12.293,0.0,12.097,0.196
2005,TUN,12.976,0.0,12.79,0.186
2006,TUN,13.281,0.0,13.152,0.129
2007,TUN,12.92112,0.0,12.82912,0.092
2008,TUN,13.50536,0.0,13.43636,0.069
2009,TUN,14.34644,0.0,14.17144,0.175
2010,TUN,14.95458,0.0,14.76458,0.19
2011,TUN,15.33948,0.0,15.17348,0.166
2012,TUN,16.79478,0.0,16.48478,0.31
2013,TUN,17.0757,0.0,16.6427,0.433
2014,TUN,17.8715,0.0,17.2725,0.599
2015,TUN,18.35276,0.0,17.76976,0.583
2016,TUN,18.48988,0.0,17.86188,0.628
2017,TUN,19.17152,0.0,18.57252,0.599
2018,TUN,19.52373,0.0,18.8799,0.64383
1980,TUR,23.322,0.0,12.034,11.288
1981,TUR,23.803,0.0,11.39,12.413
1982,TUR,26.44,0.0,12.63,13.81
1983,TUR,27.356,0.0,16.226,11.13
1984,TUR,30.721,0.0,17.512,13.209
1985,TUR,34.369,0.0,22.543,11.826
1986,TUR,36.398,0.0,24.724,11.674
1987,TUR,39.965,0.0,21.601,18.364
1988,TUR,46.3,0.0,17.791,28.509
1989,TUR,45.879,0.0,28.213,17.666
1990,TUR,55.253,0.0,32.256,22.997
1991,TUR,57.772,0.0,35.197,22.575
1992,TUR,64.637,0.0,38.218,26.419
1993,TUR,71.085,0.0,37.34,33.745
1994,TUR,75.159,0.0,44.749,30.41
1995,TUR,82.868,0.0,47.374,35.494
1996,TUR,91.209,0.0,50.879,40.33
1997,TUR,99.112,0.0,59.317,39.795
1998,TUR,106.48,0.0,64.342,42.138
1999,TUR,111.135,0.0,76.57,34.565
2000,TUR,119.03316,0.0,88.09116,30.942
2001,TUR,116.62502,0.0,92.43302,24.192
2002,TUR,123.3776,0.0,89.6666,33.711
2003,TUR,133.9589,0.0,98.6859,35.273
2004,TUR,143.99546,0.0,98.09746,45.898
2005,TUR,154.3088,0.0,114.7928,39.516
2006,TUR,168.03614,0.0,123.78014,44.256
2007,TUR,182.00208,0.0,145.68308,36.319
2008,TUR,188.3138,0.0,154.0848,34.229
2009,TUR,185.13296,0.0,147.18896,37.944
2010,TUR,201.40174,0.0,146.04874,55.353
2011,TUR,217.82586,0.0,160.89886,56.927
2012,TUR,227.69494,0.0,163.70194,63.993
2013,TUR,228.48954,0.0,160.40254,68.087
2014,TUR,238.75196,0.0,187.04496,51.707
2015,TUR,249.24452,0.0,166.95152,82.293
2016,TUR,261.85044,0.0,172.42044,89.43
2017,TUR,283.0861,0.0,196.6151,86.471
2018,TUR,290.3864,0.0,193.6964,96.69
1980,TKM,,,,
1981,TKM,,,,
1982,TKM,,,,
1983,TKM,,,,
1984,TKM,,,,
1985,TKM,,,,
1986,TKM,,,,
1987,TKM,,,,
1988,TKM,,,,
1989,TKM,,,,
1990,TKM,,,,
1991,TKM,,,,
1992,TKM,12.392,0.0,12.388,0.004
1993,TKM,11.879,0.0,11.874,0.005
1994,TKM,9.866,0.0,9.862,0.004
1995,TKM,9.212,0.0,9.208,0.004
1996,TKM,9.495,0.0,9.49,0.005
1997,TKM,8.928,0.0,8.923,0.005
1998,TKM,8.852,0.0,8.846,0.006
1999,TKM,8.329,0.0,8.324,0.005
2000,TKM,9.255,0.0,9.25,0.005
2001,TKM,9.974,0.0,9.971,0.003
2002,TKM,10.058,0.0,10.055,0.003
2003,TKM,10.152,0.0,10.149,0.003
2004,TKM,11.205,0.0,11.202,0.003
2005,TKM,12.051,0.0,12.048,0.003
2006,TKM,12.831,0.0,12.828,0.003
2007,TKM,13.98738,0.0,13.98438,0.003
2008,TKM,14.13778,0.0,14.13478,0.003
2009,TKM,15.024,0.0,15.021,0.003
2010,TKM,15.6634,0.0,15.6604,0.003
2011,TKM,16.1898,0.0,16.1868,0.003
2012,TKM,16.688,0.0,16.685,0.003
2013,TKM,17.7408,0.0,17.7378,0.003
2014,TKM,19.179,0.0,19.176,0.003
2015,TKM,21.18496,0.0,21.18196,0.003
2016,TKM,21.18496,0.0,21.18196,0.003
2017,TKM,21.18496,0.0,21.18196,0.003
2018,TKM,21.185,0.0,21.182,0.003
1980,TCA,0.005,0.0,0.005,0.0
1981,TCA,0.005,0.0,0.005,0.0
1982,TCA,0.005,0.0,0.005,0.0
1983,TCA,0.005,0.0,0.005,0.0
1984,TCA,0.005,0.0,0.005,0.0
1985,TCA,0.005,0.0,0.005,0.0
1986,TCA,0.005,0.0,0.005,0.0
1987,TCA,0.005,0.0,0.005,0.0
1988,TCA,0.005,0.0,0.005,0.0
1989,TCA,0.01,0.0,0.01,0.0
1990,TCA,0.019,0.0,0.019,0.0
1991,TCA,0.023,0.0,0.023,0.0
1992,TCA,0.026,0.0,0.026,0.0
1993,TCA,0.03,0.0,0.03,0.0
1994,TCA,0.034,0.0,0.034,0.0
1995,TCA,0.037,0.0,0.037,0.0
1996,TCA,0.036,0.0,0.036,0.0
1997,TCA,0.048,0.0,0.048,0.0
1998,TCA,0.05,0.0,0.05,0.0
1999,TCA,0.06,0.0,0.06,0.0
2000,TCA,0.071,0.0,0.071,0.0
2001,TCA,0.075,0.0,0.075,0.0
2002,TCA,0.096,0.0,0.096,0.0
2003,TCA,0.103,0.0,0.103,0.0
2004,TCA,0.11,0.0,0.11,0.0
2005,TCA,0.124,0.0,0.124,0.0
2006,TCA,0.149,0.0,0.149,0.0
2007,TCA,0.171,0.0,0.171,0.0
2008,TCA,0.186,0.0,0.186,0.0
2009,TCA,0.196,0.0,0.196,0.0
2010,TCA,0.196,0.0,0.196,0.0
2011,TCA,0.195,0.0,0.195,0.0
2012,TCA,0.197,0.0,0.197,0.0
2013,TCA,0.196,0.0,0.196,0.0
2014,TCA,0.213,0.0,0.213,0.0
2015,TCA,0.225,0.0,0.225,0.0
2016,TCA,0.235,0.0,0.235,0.0
2017,TCA,0.222,0.0,0.222,0.0
2018,TCA,0.2,0.0,0.2,0.0
1980,TUV,0.0,,,
1981,TUV,0.0,,,
1982,TUV,0.0,,,
1983,TUV,0.0,,,
1984,TUV,0.0,,,
1985,TUV,0.0,,,
1986,TUV,0.0,,,
1987,TUV,0.0,,,
1988,TUV,0.0,,,
1989,TUV,0.0,,,
1990,TUV,0.0,,,
1991,TUV,0.0,,,
1992,TUV,0.0,,,
1993,TUV,0.0,,,
1994,TUV,0.0,,,
1995,TUV,0.0,,,
1996,TUV,0.0,,,
1997,TUV,0.0,,,
1998,TUV,0.0,,,
1999,TUV,0.0,,,
2000,TUV,0.0,,,
2001,TUV,0.0,,,
2002,TUV,0.0,,,
2003,TUV,0.0,,,
2004,TUV,0.0,,,
2005,TUV,0.0,,,
2006,TUV,0.0,,,
2007,TUV,0.0,,,
2008,TUV,0.0,,,
2009,TUV,0.0,,,
2010,TUV,0.0,,,
2011,TUV,0.0,,,
2012,TUV,0.0,,,
2013,TUV,0.0,,,
2014,TUV,0.0,,,
2015,TUV,0.0,,,
2016,TUV,0.0,,,
2017,TUV,0.0,,,
2018,TUV,0.0,,,
1980,VIR,0.749,0.0,0.749,0.0
1981,VIR,0.791,0.0,0.791,0.0
1982,VIR,0.801,0.0,0.801,0.0
1983,VIR,0.823,0.0,0.823,0.0
1984,VIR,0.827,0.0,0.827,0.0
1985,VIR,0.846,0.0,0.846,0.0
1986,VIR,0.865,0.0,0.865,0.0
1987,VIR,0.905,0.0,0.905,0.0
1988,VIR,0.912,0.0,0.912,0.0
1989,VIR,0.893,0.0,0.893,0.0
1990,VIR,0.921,0.0,0.921,0.0
1991,VIR,0.94,0.0,0.94,0.0
1992,VIR,0.959,0.0,0.959,0.0
1993,VIR,0.978,0.0,0.978,0.0
1994,VIR,0.994,0.0,0.994,0.0
1995,VIR,1.007,0.0,1.007,0.0
1996,VIR,1.011,0.0,1.011,0.0
1997,VIR,1.015,0.0,1.015,0.0
1998,VIR,1.019,0.0,1.019,0.0
1999,VIR,1.02,0.0,1.02,0.0
2000,VIR,1.025,0.0,1.025,0.0
2001,VIR,0.968,0.0,0.968,0.0
2002,VIR,0.978,0.0,0.978,0.0
2003,VIR,0.978,0.0,0.978,0.0
2004,VIR,0.987,0.0,0.987,0.0
2005,VIR,0.854698,0.0,0.854698,0.0
2006,VIR,0.863765,0.0,0.863765,0.0
2007,VIR,0.870836,0.0,0.870836,0.0
2008,VIR,0.843568,0.0,0.843568,0.0
2009,VIR,0.872,0.0,0.872,0.0
2010,VIR,0.825,0.0,0.825,0.0
2011,VIR,0.79469,0.0,0.794,0.00069
2012,VIR,0.778801,0.0,0.777916,0.000885
2013,VIR,0.727248,0.0,0.726,0.001248
2014,VIR,0.700179,0.0,0.693,0.007179
2015,VIR,0.692274,0.0,0.679,0.013274
2016,VIR,0.68733,0.0,0.674,0.01333
2017,VIR,0.52324,0.0,0.516,0.00724
2018,VIR,0.60324,0.0,0.596,0.00724
1980,UGA,0.634,0.0,0.001,0.633
1981,UGA,0.52,0.0,0.007,0.513
1982,UGA,0.563,0.0,0.008,0.555
1983,UGA,0.517,0.0,0.004,0.513
1984,UGA,0.616,0.0,0.004,0.612
1985,UGA,0.632,0.0,0.004,0.628
1986,UGA,0.644,0.0,0.004,0.64
1987,UGA,0.614,0.0,0.002,0.612
1988,UGA,0.585,0.0,0.004,0.581
1989,UGA,0.682,0.0,0.004,0.678
1990,UGA,0.766,0.0,0.005,0.761
1991,UGA,0.775,0.0,0.007,0.768
1992,UGA,0.982,0.0,0.009,0.973
1993,UGA,0.967,0.0,0.009,0.958
1994,UGA,1.006,0.0,0.009,0.997
1995,UGA,1.045,0.0,0.01,1.035
1996,UGA,1.118,0.0,0.011,1.107
1997,UGA,1.251,0.0,0.011,1.24
1998,UGA,1.266,0.0,0.011,1.255
1999,UGA,1.264,0.0,0.006,1.258
2000,UGA,1.587,0.0,0.006,1.581
2001,UGA,1.583,0.0,0.006,1.577
2002,UGA,1.712,0.0,0.007,1.705
2003,UGA,1.8,0.0,0.005,1.795
2004,UGA,1.937,0.0,0.002,1.935
2005,UGA,1.953,0.0,0.063,1.89
2006,UGA,1.5705572,0.0,0.353,1.2175572
2007,UGA,1.964,0.0,0.508,1.456
2008,UGA,2.314,0.0,0.556,1.758
2009,UGA,2.399,0.0,0.827,1.572
2010,UGA,2.84515,0.0,1.042,1.80315
2011,UGA,2.73886,0.0,0.967,1.77186
2012,UGA,2.19886,0.0,0.355,1.84386
2013,UGA,2.90039,0.0,0.12032,2.78007
2014,UGA,3.33065,0.0,0.28858,3.04207
2015,UGA,3.16497,0.0,0.2303,2.93467
2016,UGA,4.0453,0.0,0.22936,3.81594
2017,UGA,4.23009,0.0,0.2585,3.97159
2018,UGA,4.4531,0.0,0.27448,4.17862
1980,UKR,,,,
1981,UKR,,,,
1982,UKR,,,,
1983,UKR,,,,
1984,UKR,,,,
1985,UKR,,,,
1986,UKR,,,,
1987,UKR,,,,
1988,UKR,,,,
1989,UKR,,,,
1990,UKR,,,,
1991,UKR,,,,
1992,UKR,238.232,70.11,160.48,7.6419999999999995
1993,UKR,217.14,71.44,134.85,10.85
1994,UKR,191.715,65.36,114.442,11.913
1995,UKR,183.293,66.975,106.544,9.774
1996,UKR,173.367,76.0,88.901,8.466
1997,UKR,168.342,75.43,83.225,9.687
1998,UKR,163.094,70.64,76.765,15.689
1999,UKR,161.879,67.35,80.419,14.11
2000,UKR,159.885,71.06,77.728,11.097
2001,UKR,163.038,71.667,79.511,11.860000000000001
2002,UKR,163.645,73.38,80.777,9.488000000000001
2003,UKR,169.977,76.7,84.161,9.116
2004,UKR,172.535,82.692,78.229,11.613999999999999
2005,UKR,175.293,83.402,79.671,12.219999999999999
2006,UKR,182.323,84.908,84.682,12.733
2007,UKR,185.065861,87.223861,87.801,10.041
2008,UKR,181.844,84.473,85.717,11.654
2009,UKR,163.765,77.949,73.862,11.954
2010,UKR,178.2679,83.945,81.1079,13.215
2011,UKR,183.83,84.894,87.89,11.046
2012,UKR,187.01248,84.886,91.17248,10.953999999999999
2013,UKR,182.33284,78.0,89.66284,14.67
2014,UKR,171.33886,83.123,78.41386,9.802
2015,UKR,152.3484,82.405,62.8954,7.048
2016,UKR,153.55246,76.078,68.29946,9.175
2017,UKR,145.68116,80.406,54.48616,10.789
2018,UKR,150.26482,80.178,57.1661,12.92072
1980,ARE,5.897,0.0,5.897,0.0
1981,ARE,5.815,0.0,5.815,0.0
1982,ARE,8.349,0.0,8.349,0.0
1983,ARE,9.533,0.0,9.533,0.0
1984,ARE,10.215,0.0,10.215,0.0
1985,ARE,11.454,0.0,11.454,0.0
1986,ARE,12.046,0.0,12.046,0.0
1987,ARE,12.839,0.0,12.839,0.0
1988,ARE,13.95,0.0,13.95,0.0
1989,ARE,14.675,0.0,14.675,0.0
1990,ARE,16.056,0.0,16.056,0.0
1991,ARE,16.189,0.0,16.189,0.0
1992,ARE,16.412,0.0,16.412,0.0
1993,ARE,16.523,0.0,16.523,0.0
1994,ARE,17.738,0.0,17.738,0.0
1995,ARE,23.483,0.0,23.483,0.0
1996,ARE,24.978,0.0,24.978,0.0
1997,ARE,26.756,0.0,26.756,0.0
1998,ARE,31.388,0.0,31.388,0.0
1999,ARE,34.899,0.0,34.899,0.0
2000,ARE,37.547,0.0,37.547,0.0
2001,ARE,40.582,0.0,40.582,0.0
2002,ARE,44.045,0.0,44.045,0.0
2003,ARE,46.483,0.0,46.483,0.0
2004,ARE,49.272,0.0,49.272,0.0
2005,ARE,57.056,0.0,57.056,0.0
2006,ARE,62.762,0.0,62.762,0.0
2007,ARE,74.035,0.0,74.035,0.0
2008,ARE,77.065,0.0,77.065,0.0
2009,ARE,82.91,0.0,82.9,0.01
2010,ARE,88.332,0.0,88.312,0.02
2011,ARE,93.22278,0.0,93.18878,0.034
2012,ARE,99.866,0.0,99.831,0.035
2013,ARE,103.4311,0.0,103.33,0.1011
2014,ARE,109.572,0.0,109.263,0.309
2015,ARE,119.755,0.0,119.451,0.304
2016,ARE,121.846,0.0,121.53,0.316
2017,ARE,126.529,0.0,125.788,0.741
2018,ARE,127.92048,0.0,126.61048,1.31
1980,GBR,264.918,32.291,228.927,3.6999999999999997
1981,GBR,258.792,33.191,221.39,4.210999999999999
1982,GBR,253.864,38.721,210.765,4.378
1983,GBR,257.115,43.911,209.086,4.118
1984,GBR,261.707,47.256,210.998,3.453
1985,GBR,274.562,53.766,217.373,3.4230000000000005
1986,GBR,279.07,51.773,223.287,4.01
1987,GBR,283.498,48.205,229.696,5.5969999999999995
1988,GBR,288.315,55.642,227.236,5.436999999999999
1989,GBR,294.582,63.602,225.547,5.433
1990,GBR,297.67,62.462,230.046,5.162
1991,GBR,301.413,67.016,229.662,4.734999999999999
1992,GBR,299.641,72.967,220.827,5.8469999999999995
1993,GBR,300.042,84.885,209.849,5.308
1994,GBR,302.355,83.868,211.82,6.667
1995,GBR,307.633,84.516,216.612,6.505000000000001
1996,GBR,328.457,89.937,233.326,5.194
1997,GBR,326.543,93.239,226.908,6.396
1998,GBR,340.083,94.512,237.36,8.210999999999999
1999,GBR,343.971,90.376,244.346,9.249
2000,GBR,352.53662,80.81,262.09362,9.633000000000001
2001,GBR,360.2217,85.589,263.3927,11.24
2002,GBR,362.38064,83.456,265.79064,13.134
2003,GBR,372.59598,84.252,275.71798,12.626000000000001
2004,GBR,368.69238,75.999,277.27838,15.415000000000001
2005,GBR,370.6021,75.337,276.6561,18.609
2006,GBR,368.40008,69.382,279.63308,19.384999999999998
2007,GBR,367.597,57.524,289.834,20.239
2008,GBR,360.643,48.206,290.176,22.261
2009,GBR,348.992,62.86,260.325,25.807
2010,GBR,355.19266,56.853,271.83766,26.502
2011,GBR,342.24416,62.658,243.52016,36.066
2012,GBR,338.60306,63.964,232.32006,42.319
2013,GBR,334.07572,64.13,215.81272,54.132999999999996
2014,GBR,316.06358,57.918,192.18958,65.95599999999999
2015,GBR,318.6245,63.895,168.1425,86.587
2016,GBR,318.65712,65.149,166.08202,87.42609999999999
2017,GBR,318.56936,63.887,151.94536,102.73700000000001
2018,GBR,314.75586,59.098,141.15886,114.499
1980,USA,2289.600363623,251.115574603,1753.796457247,
1981,USA,2297.973338026,272.673502665,1755.401179607,
1982,USA,2244.372487372,282.773247888,1644.061443214,
1983,USA,2313.44568568,293.677118693,1678.021330175,
1984,USA,2419.465366921,327.633548542,1758.882260895,
1985,USA,2473.002120447,383.690726829,1794.276362318,
1986,USA,2490.47095201,414.038062921,1770.924752444,
1987,USA,2575.287667189,455.270382261,1854.894663322,
1988,USA,2707.411178116,526.973047497,1942.353039476,
1989,USA,2967.146086909,529.354716909,2108.628943,
1990,USA,3037.827337,576.861678,2103.619665,357.34599399999996
1991,USA,3073.798885,612.565087,2103.262931,357.970867
1992,USA,3083.882204,618.776263,2138.704811,326.40113
1993,USA,3197.191096,610.291214,2230.741008,356.158874
1994,USA,3247.522388,640.439832,2270.13258,336.94997600000005
1995,USA,3353.487362,673.402123,2293.908429,386.17681000000005
1996,USA,3444.187621,674.728546,2346.018207,423.440868
1997,USA,3492.172283,628.644171,2430.319913,433.20819900000004
1998,USA,3620.295498,673.702104,2547.065197,399.528197
1999,USA,3694.80981,728.254124,2569.669781,396.885905
2000,USA,3802.215539248,753.89294,2692.478478,355.844121248
2001,USA,3736.777243184,768.826308,2677.004755,290.946180184
2002,USA,3858.610597225,780.064087,2730.166177,348.380333225
2003,USA,3883.37010431,763.732695,2758.649956,360.98745331000003
2004,USA,3970.784321501,788.528387,2824.79805319,357.457881311
2005,USA,4055.766382693,781.986365,2909.52246072,364.257556973
2006,USA,4065.203410497,787.218636,2885.29512614,392.689648357
2007,USA,4157.452319714,806.424753,2992.23770665,358.78986006400004
2008,USA,4120.524995469,806.208435,2926.73133378,387.58522668899997
2009,USA,3951.859480295,798.854585,2726.45155497,426.553340325
2010,USA,4127.470567259,806.96830056,2883.36131261,437.140954089
2011,USA,4103.966250506,790.204367,2788.86738039,524.894503116
2012,USA,4053.916263827,769.331249,2775.02424666,509.56076816700005
2013,USA,4074.095614964,789.016473,2745.96765678,539.111485184
2014,USA,4104.83866428,797.165982,2750.57295588,557.0997264
2015,USA,4091.74020645,797.177877,2727.24575395,567.3165755
2016,USA,4095.48735461,805.693948,2654.4678262,635.3255804099999
2017,USA,4058.26084175,804.949635,2536.13667914,717.17452761
2018,USA,4207.81661887,807.084477,2657.30838774,743.42375413
1980,URY,3.262,0.0,1.013,2.249
1981,URY,3.51,0.0,0.99,2.52
1982,URY,3.495,0.0,1.074,2.421
1983,URY,7.258,0.0,0.143,7.115
1984,URY,7.161,0.0,0.128,7.033
1985,URY,6.525,0.0,0.141,6.384
1986,URY,7.344,0.0,0.127,7.217
1987,URY,7.482,0.0,0.296,7.186
1988,URY,6.847,0.0,1.483,5.364
1989,URY,5.597,0.0,1.736,3.861
1990,URY,7.406,0.0,0.409,6.997
1991,URY,6.913,0.0,0.805,6.108
1992,URY,8.79,0.0,0.882,7.908
1993,URY,7.895,0.0,0.611,7.284
1994,URY,7.592,0.0,0.142,7.45
1995,URY,6.226,0.0,0.386,5.84
1996,URY,6.562,0.0,0.811,5.751
1997,URY,7.075,0.0,0.623,6.452
1998,URY,9.963,0.0,0.858,9.105
1999,URY,7.048,0.0,1.556,5.492
2000,URY,7.494,0.0,0.478,7.016
2001,URY,9.162,0.0,0.021,9.141
2002,URY,9.513,0.0,0.032,9.481
2003,URY,8.53,0.0,0.046,8.484
2004,URY,5.787,0.0,1.018,4.769
2005,URY,7.562,0.0,0.905,6.657
2006,URY,5.467,0.0,1.857,3.61
2007,URY,9.2718,0.0,1.1468,8.125
2008,URY,8.51832,0.0,3.22232,5.296
2009,URY,8.64768,0.0,2.60568,6.042
2010,URY,11.02634,0.0,1.27934,9.747
2011,URY,10.37348,0.0,2.71848,7.655
2012,URY,10.60876,0.0,3.81076,6.798
2013,URY,11.47076,0.0,1.74276,9.728
2014,URY,12.85784,0.0,0.64484,12.213
2015,URY,13.5876,0.0,0.8836,12.704
2016,URY,13.77842,0.0,0.41642,13.362
2017,URY,14.26738,0.0,0.21338,14.054
2018,URY,14.53516,0.0,0.34216,14.193
1980,UZB,,,,
1981,UZB,,,,
1982,UZB,,,,
1983,UZB,,,,
1984,UZB,,,,
1985,UZB,,,,
1986,UZB,,,,
1987,UZB,,,,
1988,UZB,,,,
1989,UZB,,,,
1990,UZB,,,,
1991,UZB,,,,
1992,UZB,48.17,0.0,41.952,6.218
1993,UZB,46.568,0.0,39.284,7.284
1994,UZB,45.289,0.0,38.205,7.084
1995,UZB,44.907,0.0,38.781,6.126
1996,UZB,43.02,0.0,36.56,6.46
1997,UZB,43.579,0.0,37.86,5.719
1998,UZB,43.433,0.0,37.733,5.7
1999,UZB,42.866,0.0,37.24,5.626
2000,UZB,44.323,0.0,38.506,5.817
2001,UZB,44.949,0.0,39.05,5.899
2002,UZB,46.661,0.0,40.537,6.124
2003,UZB,46.817,0.0,39.273,7.544
2004,UZB,47.404,0.0,38.484,8.92
2005,UZB,46.974,0.0,38.136,8.838
2006,UZB,43.907,0.0,39.254,4.653
2007,UZB,44.607,0.0,39.997,4.61
2008,UZB,40.2006,0.0,35.7576,4.443
2009,UZB,44.6008,0.0,38.1828,6.418
2010,UZB,49.26602,0.0,41.15602,8.11
2011,UZB,49.92094,0.0,44.27494,5.646
2012,UZB,50.1503,0.0,43.5643,6.586
2013,UZB,51.627216,0.0,45.97822,5.648996
2014,UZB,52.722766,0.0,46.70672,6.016046
2015,UZB,54.551956,0.0,47.55178,7.000176
2016,UZB,56.004223,0.0,48.74558,7.258643
2017,UZB,58.06589,0.0,49.7166,8.34929
2018,UZB,59.423917,0.0,53.57906,5.844857
1980,VUT,0.019,0.0,0.019,0.0
1981,VUT,0.02,0.0,0.02,0.0
1982,VUT,0.021,0.0,0.021,0.0
1983,VUT,0.023,0.0,0.023,0.0
1984,VUT,0.024,0.0,0.024,0.0
1985,VUT,0.025,0.0,0.025,0.0
1986,VUT,0.025,0.0,0.025,0.0
1987,VUT,0.024,0.0,0.024,0.0
1988,VUT,0.024,0.0,0.024,0.0
1989,VUT,0.024,0.0,0.024,0.0
1990,VUT,0.024,0.0,0.024,0.0
1991,VUT,0.025,0.0,0.025,0.0
1992,VUT,0.027,0.0,0.027,0.0
1993,VUT,0.027,0.0,0.027,0.0
1994,VUT,0.027,0.0,0.027,0.0
1995,VUT,0.028,0.0,0.028,0.0
1996,VUT,0.03,0.0,0.03,0.0
1997,VUT,0.033,0.0,0.033,0.0
1998,VUT,0.035,0.0,0.035,0.0
1999,VUT,0.035,0.0,0.035,0.0
2000,VUT,0.039,0.0,0.039,0.0
2001,VUT,0.043457142857143,0.0,0.043457142857143,0.0
2002,VUT,0.042,0.0,0.042,0.0
2003,VUT,0.041,0.0,0.041,0.0
2004,VUT,0.04,0.0,0.04,0.0
2005,VUT,0.041,0.0,0.041,0.0
2006,VUT,0.042,0.0,0.042,0.0
2007,VUT,0.045,0.0,0.045,0.0
2008,VUT,0.052,0.0,0.052,0.0
2009,VUT,0.052,0.0,0.052,0.0
2010,VUT,0.058,0.0,0.053,0.005
2011,VUT,0.0591,0.0,0.054,0.0051
2012,VUT,0.0622,0.0,0.054,0.0082
2013,VUT,0.063303,0.0,0.054,0.009303
2014,VUT,0.063431,0.0,0.053,0.010431
2015,VUT,0.059762,0.0,0.047,0.012762
2016,VUT,0.063158,0.0,0.053,0.010158
2017,VUT,0.064352,0.0,0.055,0.009352
2018,VUT,0.070096,0.0,0.06,0.010096
1980,VEN,32.012,0.0,17.574,14.438
1981,VEN,35.957,0.0,21.024,14.933
1982,VEN,38.274,0.0,22.44,15.834
1983,VEN,41.801,0.0,23.493,18.308
1984,VEN,42.645,0.0,23.185,19.46
1985,VEN,46.22,0.0,24.395,21.825
1986,VEN,48.363,0.0,23.456,24.907
1987,VEN,52.427,0.0,21.892,30.535
